1015.09,1014.97,1014.97,18.9,18.9,18.8,0,0,0,1015.01,-0.04,-0.04
1015.03,1015.04,1015.13,18.8,19.0,19.0,0,0,0,1015.07,-0.03,-0.03
1014.93,1014.98,1015.22,19.2,19.0,19.1,0,0,0,1015.04,-0.03,-0.03
1015.07,1014.96,1015.15,18.9,18.9,18.9,0,0,0,1015.06,-0.03,-0.03
1015.05,1014.91,1015.16,19.2,19.1,18.9,0,0,0,1015.04,-0.08,-0.08
1014.96,1014.99,1015.10,19.4,19.0,19.0,0,0,0,1015.01,-0.05,-0.05
1015.15,1014.95,1014.98,19.5,19.3,19.2,0,0,0,1015.03,-0.03,-0.03
1014.79,1014.88,1015.02,19.3,18.9,19.3,0,0,0,1014.90,+0.01,+0.01
1014.96,1014.99,1014.94,19.6,19.6,19.7,0,0,0,1014.96,-0.01,-0.01
1014.89,1014.84,1014.95,19.7,19.6,19.8,0,0,0,1014.89,-0.06,-0.06
1014.77,1014.96,1014.89,19.5,19.6,19.5,0,0,0,1014.87,-0.09,-0.09
1014.89,1014.83,1014.96,19.8,19.5,19.9,0,0,0,1014.89,-0.12,-0.12
1014.77,1014.82,1014.81,19.8,19.3,19.6,0,0,0,1014.80,-0.14,-0.14
1014.91,1014.82,1014.81,19.4,19.9,19.8,0,0,0,1014.84,-0.16,-0.16
1014.72,1014.74,1014.84,20.1,19.7,20.1,0,0,0,1014.77,-0.16,-0.16
1014.95,1014.81,1014.66,19.9,20.0,20.0,0,0,0,1014.80,-0.14,-0.14
1014.89,1014.77,1014.75,20.1,19.8,20.1,0,0,0,1014.81,-0.16,-0.16
1014.74,1014.67,1014.67,19.9,20.1,20.5,0,0,0,1014.69,-0.18,-0.18
1014.71,1014.62,1014.61,20.3,20.3,20.1,0,0,0,1014.65,-0.19,-0.19
1014.66,1014.64,1014.70,20.1,20.2,20.3,0,0,0,1014.66,-0.18,-0.18
1014.76,1014.69,1014.74,20.7,20.3,20.5,0,0,0,1014.73,-0.16,-0.16
1014.69,1014.61,1014.65,20.8,20.5,20.5,0,0,0,1014.65,-0.17,-0.17
1014.81,1014.57,1014.63,20.3,20.5,20.4,0,0,0,1014.67,-0.12,-0.12
1014.56,1014.70,1014.62,20.9,20.7,20.9,0,0,0,1014.63,-0.09,-0.09
1014.58,1014.64,1014.67,20.6,20.6,20.6,0,0,0,1014.63,-0.05,-0.05
1014.49,1014.56,1014.58,20.7,20.7,20.8,0,0,0,1014.54,-0.06,-0.06
1014.61,1014.52,1014.60,21.1,20.5,20.9,0,0,0,1014.58,-0.06,-0.06
1014.52,1014.55,1014.53,21.3,21.0,21.0,0,0,0,1014.54,-0.05,-0.05
1014.55,1014.42,1014.56,21.2,21.1,21.0,0,0,0,1014.51,-0.05,-0.05
1014.41,1014.48,1014.59,21.2,21.2,21.4,0,0,0,1014.49,-0.01,-0.01
1014.36,1014.44,1014.46,21.2,20.9,21.0,0,0,0,1014.42,+0.01,+0.01
1014.47,1014.34,1014.47,21.5,21.2,21.6,0,0,0,1014.43,+0.01,+0.01
1014.30,1014.39,1014.55,21.2,21.5,21.3,0,0,0,1014.41,+0.02,+0.02
1014.40,1014.25,1014.34,21.5,21.4,21.5,0,0,0,1014.33,+0.01,+0.01
1014.32,1014.40,1014.20,21.6,21.8,21.8,0,0,0,1014.31,-0.01,-0.01
1014.37,1014.39,1014.31,21.7,21.9,21.8,0,0,0,1014.36,-0.03,-0.03
1014.31,1014.14,1014.27,21.6,21.8,21.7,0,0,0,1014.24,-0.05,-0.05
1014.30,1014.08,1014.11,21.8,21.8,21.4,0,0,0,1014.16,-0.04,-0.04
1014.25,1014.24,1014.30,21.9,22.2,21.6,0,0,0,1014.26,-0.02,-0.02
1014.11,1014.14,1014.19,21.9,21.8,22.3,0,0,0,1014.14,-0.03,-0.03
1014.17,1013.99,1014.18,22.0,21.9,22.1,0,0,0,1014.12,-0.07,-0.07
1014.23,1014.22,1014.14,22.3,22.2,22.1,0,0,0,1014.20,-0.10,-0.10
1014.13,1014.05,1014.00,21.8,22.3,22.3,0,0,0,1014.06,-0.08,-0.08
1014.11,1014.09,1014.06,22.1,22.2,22.2,0,0,0,1014.09,-0.06,-0.06
1014.22,1014.08,1014.03,22.2,22.3,22.5,0,0,0,1014.11,-0.02,-0.02
1014.16,1014.09,1014.03,22.3,22.6,22.5,0,0,0,1014.10,-0.01,-0.01
1014.15,1013.97,1014.11,22.6,22.4,22.2,0,0,0,1014.08,-0.00,-0.00
1014.26,1014.14,1014.09,22.6,22.6,22.6,0,0,0,1014.17,+0.00,+0.00
1014.00,1014.02,1014.12,22.6,22.4,22.6,0,0,0,1014.05,-0.02,-0.02
1013.99,1014.00,1014.01,22.9,22.8,22.7,0,0,0,1014.00,-0.06,-0.06
1013.94,1013.98,1013.89,22.7,22.9,22.6,0,0,0,1013.94,+0.02,+0.02
1014.03,1013.91,1013.99,22.9,23.0,22.9,0,0,0,1013.98,-0.05,-0.05
1013.98,1013.81,1013.84,22.7,22.9,23.0,0,0,0,1013.88,-0.07,-0.07
1013.83,1013.71,1013.94,23.0,23.0,23.1,0,0,0,1013.82,-0.06,-0.06
1013.93,1013.78,1013.79,23.1,23.2,23.1,0,0,0,1013.83,-0.02,-0.02
1013.83,1013.95,1013.75,23.3,23.6,23.1,0,0,0,1013.84,-0.05,-0.05
1013.69,1013.75,1013.93,23.3,23.4,23.1,0,0,0,1013.79,-0.04,-0.04
1013.72,1013.67,1013.93,23.5,23.5,23.3,0,0,0,1013.77,-0.05,-0.05
1013.74,1013.52,1013.75,23.4,23.6,23.4,0,0,0,1013.67,-0.05,-0.05
1013.92,1013.72,1013.73,23.5,23.6,23.5,0,0,0,1013.79,-0.03,-0.03
1013.70,1013.64,1013.75,23.6,23.5,23.5,0,0,0,1013.69,-0.06,-0.06
1013.74,1013.50,1013.66,23.8,23.8,23.7,0,0,0,1013.64,-0.06,-0.06
1013.67,1013.46,1013.66,23.9,23.9,23.5,0,0,0,1013.60,-0.08,-0.08
1013.69,1013.54,1013.73,24.0,24.1,23.9,0,0,0,1013.65,-0.07,-0.07
1013.55,1013.60,1013.56,23.9,23.8,23.9,0,0,0,1013.57,-0.11,-0.11
1013.46,1013.53,1013.70,15.9,16.0,15.9,0,0,0,1013.57,-0.14,-0.14
1013.47,1013.44,1013.46,15.9,16.0,16.2,0,0,0,1013.46,-0.15,-0.15
1013.62,1013.50,1013.61,16.0,16.2,16.2,0,0,0,1013.58,-0.13,-0.13
1013.43,1013.48,1013.60,16.1,16.0,16.3,0,0,0,1013.50,-0.08,-0.08
1013.49,1013.46,1013.39,16.3,16.6,16.5,0,0,0,1013.45,-0.05,-0.05
1013.75,1013.45,1013.67,16.7,16.5,16.7,0,0,0,1013.62,-0.04,-0.04
1013.46,1013.37,1013.68,16.6,16.7,16.8,0,0,0,1013.50,-0.09,-0.09
1013.62,1013.51,1013.47,16.6,16.5,16.6,0,0,0,1013.53,-0.10,-0.10
1013.47,1013.51,1013.45,16.6,16.7,16.7,0,0,0,1013.47,-0.14,-0.14
1013.55,1013.43,1013.56,16.8,16.8,16.8,0,0,0,1013.51,-0.14,-0.14
1013.49,1013.57,1013.54,16.8,17.1,16.9,0,0,0,1013.53,-0.11,-0.11
1013.53,1013.35,1013.52,16.9,17.1,17.2,0,0,0,1013.47,-0.08,-0.08
1013.65,1013.55,1013.57,17.2,17.1,17.2,0,0,0,1013.59,-0.08,-0.08
1013.60,1013.56,1013.60,17.1,17.6,17.4,0,0,0,1013.58,-0.08,-0.08
1013.30,1013.78,1013.51,17.5,17.3,17.4,0,0,0,1013.53,-0.06,-0.06
1013.48,1013.58,1013.56,17.3,17.4,17.4,0,0,0,1013.54,-0.03,-0.03
1013.57,1013.50,1013.69,17.7,17.3,17.7,0,0,0,1013.59,-0.04,-0.04
1013.70,1013.51,1013.63,17.6,17.6,17.8,0,0,0,1013.61,-0.05,-0.05
1013.47,1013.48,1013.57,17.5,17.5,17.4,0,0,0,1013.51,-0.11,-0.11
1013.64,1013.62,1013.73,17.7,17.8,17.9,0,0,0,1013.66,-0.12,-0.12
1013.43,1013.49,1013.54,17.7,17.9,17.6,0,0,0,1013.49,-0.11,-0.11
1013.57,1013.53,1013.56,17.8,18.0,17.6,0,0,0,1013.55,-0.10,-0.10
1013.63,1013.54,1013.47,18.2,18.2,18.1,0,0,0,1013.55,-0.08,-0.08
1013.62,1013.63,1013.74,18.1,18.0,18.0,0,0,0,1013.66,-0.09,-0.09
1013.59,1013.37,1013.57,18.2,18.2,18.3,0,0,0,1013.51,-0.09,-0.09
1013.49,1013.49,1013.44,18.2,18.3,18.3,0,0,0,1013.47,-0.03,-0.03
1013.65,1013.48,1013.52,18.4,18.9,18.3,0,0,0,1013.55,-0.04,-0.04
1013.60,1013.66,1013.43,18.3,18.4,18.7,0,0,0,1013.56,-0.01,-0.01
1013.63,1013.58,1013.68,18.6,18.4,18.4,0,0,0,1013.63,-0.05,-0.05
1013.68,1013.60,1013.54,18.5,18.6,18.7,0,0,0,1013.61,-0.08,-0.08
1013.68,1013.55,1013.61,18.8,18.8,18.9,0,0,0,1013.61,-0.04,-0.04
1013.78,1013.72,1013.61,18.8,18.7,18.7,0,0,0,1013.70,-0.07,-0.07
1013.65,1013.75,1013.68,18.7,19.0,18.8,0,0,0,1013.69,-0.05,-0.05
1013.69,1013.64,1013.68,18.9,18.8,19.1,0,0,0,1013.67,+0.01,+0.01
1013.67,1013.66,1013.67,19.3,19.1,19.1,0,0,0,1013.67,-0.01,-0.01
1013.65,1013.69,1013.59,19.2,19.2,19.0,0,0,0,1013.64,-0.03,-0.03
1013.61,1013.76,1013.75,19.2,19.2,19.4,0,0,0,1013.71,-0.06,-0.06
1013.73,1013.67,1013.68,19.4,19.3,19.3,0,0,0,1013.69,-0.03,-0.03
1013.85,1013.78,1013.85,19.5,19.3,19.6,0,0,0,1013.83,-0.02,-0.02
1013.65,1013.71,1013.74,19.5,19.5,19.7,0,0,0,1013.70,-0.05,-0.05
1013.79,1013.67,1013.65,19.5,19.4,19.7,0,0,0,1013.70,-0.02,-0.02
1013.87,1013.72,1013.84,19.7,20.0,19.6,0,0,0,1013.81,-0.01,-0.01
1013.82,1013.68,1013.77,20.0,19.7,19.7,0,0,0,1013.76,-0.01,-0.01
1013.77,1013.70,1013.76,19.9,20.1,19.8,0,0,0,1013.74,-0.04,-0.04
1013.75,1013.78,1013.91,19.8,20.0,19.8,0,0,0,1013.81,+0.00,+0.00
1013.83,1013.81,1013.82,20.0,19.7,19.8,0,0,0,1013.82,+0.03,+0.03
1013.85,1013.69,1013.90,20.0,20.1,20.1,0,0,0,1013.81,+0.03,+0.03
1014.04,1013.79,1013.86,20.3,19.9,20.1,0,0,0,1013.89,+0.07,+0.07
1013.84,1014.08,1013.88,20.1,20.3,20.3,0,0,0,1013.93,+0.11,+0.11
1014.00,1013.90,1013.96,20.4,20.2,20.4,0,0,0,1013.95,+0.13,+0.13
1014.13,1013.92,1014.12,20.5,20.4,20.4,0,0,0,1014.06,+0.15,+0.15
1013.96,1013.76,1013.96,20.5,20.5,20.3,0,0,0,1013.89,+0.16,+0.16
1014.01,1013.95,1013.90,20.7,20.7,20.7,0,0,0,1013.95,+0.16,+0.16
1014.18,1014.19,1014.18,20.9,20.5,20.5,0,0,0,1014.18,+0.14,+0.14
1014.10,1014.07,1014.15,20.8,20.9,21.0,0,0,0,1014.11,+0.16,+0.16
1014.21,1014.09,1014.08,20.6,20.6,20.8,0,0,0,1014.13,+0.18,+0.18
1014.22,1014.24,1014.25,21.0,21.1,21.2,0,0,0,1014.24,+0.14,+0.14
1014.15,1014.14,1014.26,20.7,20.7,21.1,0,0,0,1014.19,+0.15,+0.15
1014.22,1014.21,1014.35,21.0,21.0,21.0,0,0,0,1014.26,+0.14,+0.14
1014.32,1014.34,1014.23,21.0,21.1,21.1,0,0,0,1014.30,+0.13,+0.13
1014.37,1014.28,1014.33,21.2,21.4,20.9,0,0,0,1014.32,+0.12,+0.12
1014.39,1014.32,1014.31,21.1,21.3,21.0,0,0,0,1014.34,+0.14,+0.14
1014.33,1014.32,1014.31,21.3,21.3,21.2,0,0,0,1014.32,+0.16,+0.16
1014.29,1014.41,1014.36,21.3,21.5,21.4,0,0,0,1014.35,+0.14,+0.14
1014.42,1014.36,1014.43,21.5,21.3,21.4,0,0,0,1014.40,+0.16,+0.16
1014.35,1014.42,1014.37,21.4,21.0,21.4,0,0,0,1014.38,+0.17,+0.17
1014.46,1014.43,1014.36,21.3,21.4,21.5,0,0,0,1014.42,+0.14,+0.14
1014.45,1014.39,1014.38,21.7,21.7,21.6,0,0,0,1014.40,+0.13,+0.13
1014.47,1014.42,1014.33,21.6,21.6,21.6,0,0,0,1014.40,+0.16,+0.16
1014.50,1014.30,1014.43,21.7,21.9,21.8,0,0,0,1014.41,+0.15,+0.15
1014.51,1014.38,1014.36,22.0,21.7,21.7,0,0,0,1014.42,+0.18,+0.18
1014.71,1014.54,1014.36,22.2,21.9,21.9,0,0,0,1014.53,+0.19,+0.19
1014.58,1014.51,1014.55,21.9,22.0,21.9,0,0,0,1014.55,+0.16,+0.16
1014.53,1014.64,1014.63,21.9,22.0,22.3,0,0,0,1014.60,+0.19,+0.19
1014.66,1014.55,1014.64,22.0,21.9,22.2,0,0,0,1014.62,+0.18,+0.18
1014.54,1014.54,1014.66,22.2,22.1,22.2,0,0,0,1014.58,+0.14,+0.14
1014.66,1014.57,1014.66,22.1,22.1,22.3,0,0,0,1014.63,+0.17,+0.17
1014.61,1014.61,1014.66,22.3,22.2,22.3,0,0,0,1014.62,+0.20,+0.20
1014.70,1014.57,1014.81,22.5,22.1,22.5,0,0,0,1014.70,+0.20,+0.20
1014.73,1014.51,1014.65,22.6,22.6,22.4,0,0,0,1014.63,+0.15,+0.15
1014.70,1014.74,1014.81,22.5,22.4,22.3,0,0,0,1014.75,+0.18,+0.18
1014.73,1014.77,1014.76,22.4,22.2,22.4,0,0,0,1014.75,+0.18,+0.18
1014.85,1014.91,1014.57,22.5,22.9,22.2,0,0,0,1014.77,+0.17,+0.17
1014.82,1014.77,1014.71,22.5,22.5,22.3,0,0,0,1014.77,+0.19,+0.19
1014.75,1014.67,1014.77,22.9,22.7,22.7,0,0,0,1014.73,+0.19,+0.19
1014.84,1014.80,1014.87,22.7,22.5,22.5,0,0,0,1014.84,+0.19,+0.19
1014.74,1014.70,1014.76,22.8,22.8,22.8,0,0,0,1014.73,+0.19,+0.19
1014.69,1014.64,1014.75,22.9,22.8,23.0,0,0,0,1014.70,+0.17,+0.17
1014.93,1014.81,1014.85,22.8,22.7,22.7,0,0,0,1014.86,+0.22,+0.22
1014.75,1014.74,1014.87,22.5,22.9,23.1,0,0,0,1014.79,+0.22,+0.22
1014.73,1014.80,1014.92,23.1,22.8,22.9,0,0,0,1014.82,+0.20,+0.20
1014.85,1014.77,1014.97,23.1,23.1,22.7,0,0,0,1014.86,+0.18,+0.18
1014.88,1014.81,1014.80,22.8,23.0,23.1,0,0,0,1014.83,+0.21,+0.21
1014.90,1014.81,1014.81,23.1,23.0,22.9,0,0,0,1014.84,+0.20,+0.20
1014.89,1014.91,1014.69,23.0,23.0,23.2,0,0,0,1014.83,+0.19,+0.19
1014.98,1014.69,1014.90,23.0,23.0,23.3,0,0,0,1014.86,+0.18,+0.18
1014.82,1014.77,1014.88,23.3,23.3,23.4,0,0,0,1014.82,+0.21,+0.21
1014.94,1014.75,1014.81,23.2,23.1,23.3,0,0,0,1014.84,+0.20,+0.20
1014.79,1014.81,1014.71,23.4,23.4,23.2,0,0,0,1014.77,+0.22,+0.22
1015.08,1014.97,1014.94,23.3,23.2,23.6,0,0,0,1015.00,+0.17,+0.17
1014.90,1014.77,1014.91,23.2,23.3,23.8,0,0,0,1014.86,+0.17,+0.17
1015.04,1014.81,1014.87,23.2,23.4,23.7,0,0,0,1014.91,+0.18,+0.18
1014.88,1014.83,1014.95,23.4,23.5,23.5,0,0,0,1014.89,+0.13,+0.13
1014.84,1014.90,1014.89,23.1,23.6,23.3,0,0,0,1014.88,+0.16,+0.16
1014.77,1014.77,1014.94,23.3,23.4,23.3,0,0,0,1014.83,+0.15,+0.15
1014.93,1014.89,1014.71,23.5,23.5,23.6,0,0,0,1014.84,+0.14,+0.14
1014.85,1014.75,1014.79,23.4,23.8,23.2,0,0,0,1014.80,+0.15,+0.15
1014.82,1014.80,1014.70,23.7,23.7,23.7,0,0,0,1014.77,+0.22,+0.22
1014.74,1014.83,1014.90,23.7,23.8,23.9,0,0,0,1014.83,+0.17,+0.17
1014.90,1014.91,1014.80,23.6,23.7,23.3,0,0,0,1014.87,+0.20,+0.20
1014.97,1014.80,1014.84,23.5,23.7,23.5,0,0,0,1014.87,+0.21,+0.21
1015.06,1014.77,1014.84,23.5,23.7,23.8,0,0,0,1014.89,+0.25,+0.25
1014.99,1014.98,1014.93,23.8,23.8,23.7,0,0,0,1014.97,+0.25,+0.25
1014.80,1014.91,1014.91,23.6,23.9,23.5,0,0,0,1014.87,+0.25,+0.25
1014.97,1014.88,1014.93,23.6,24.0,23.9,0,0,0,1014.93,+0.21,+0.21
1014.73,1014.78,1014.97,23.9,23.8,24.0,0,0,0,1014.83,+0.12,+0.12
1014.80,1014.90,1014.74,23.7,23.8,23.9,0,0,0,1014.81,+0.10,+0.10
1014.78,1014.80,1014.87,23.5,23.9,24.0,0,0,0,1014.82,+0.15,+0.15
1014.84,1014.70,1014.66,23.7,23.7,24.0,0,0,0,1014.74,+0.12,+0.12
1014.71,1014.72,1014.81,23.9,23.7,24.3,0,0,0,1014.75,+0.13,+0.13
1014.93,1014.80,1014.74,24.0,23.8,24.0,0,0,0,1014.82,+0.17,+0.17
1014.79,1014.88,1014.68,23.8,24.0,24.1,0,0,0,1014.78,+0.20,+0.20
1014.74,1014.82,1014.84,23.8,23.8,23.9,0,0,0,1014.80,+0.22,+0.22
1014.80,1014.66,1014.79,24.0,24.0,24.2,0,0,0,1014.75,+0.28,+0.28
1014.85,1014.80,1014.91,23.9,24.0,23.6,0,0,0,1014.85,+0.27,+0.27
1014.91,1014.64,1015.00,24.0,24.1,24.0,0,0,0,1014.85,+0.27,+0.27
1014.87,1014.75,1014.98,24.0,23.8,24.2,0,0,0,1014.87,+0.36,+0.36
1014.87,1014.75,1014.81,24.1,24.2,23.9,0,0,0,1014.81,+0.36,+0.36
1014.85,1014.84,1014.70,23.7,24.1,23.8,0,0,0,1014.80,+0.34,+0.34
1014.69,1014.68,1014.58,24.0,23.7,24.1,0,0,0,1014.65,+0.33,+0.33
1014.70,1014.73,1014.80,24.0,23.9,23.9,0,0,0,1014.74,+0.34,+0.34
1014.77,1014.71,1014.74,24.1,23.8,24.2,0,0,0,1014.74,+0.32,+0.32
1014.74,1014.82,1014.78,23.9,23.9,24.0,0,0,0,1014.78,+0.28,+0.28
1014.61,1014.68,1014.63,24.2,23.8,24.1,0,0,0,1014.64,+0.29,+0.29
1014.56,1014.59,1014.64,24.0,24.0,24.1,0,0,0,1014.60,+0.29,+0.29
1014.67,1014.65,1014.70,24.2,23.9,24.1,0,0,0,1014.67,+0.27,+0.27
1014.65,1014.58,1014.65,24.0,24.0,24.1,0,0,0,1014.62,+0.27,+0.27
1014.63,1014.70,1014.50,23.8,24.0,24.1,0,0,0,1014.61,+0.27,+0.27
1014.60,1014.53,1014.69,23.9,24.1,24.0,0,0,0,1014.61,+0.24,+0.24
1014.64,1014.57,1014.56,24.1,23.9,24.0,0,0,0,1014.59,+0.24,+0.24
1014.54,1014.64,1014.60,23.7,24.1,24.3,0,0,0,1014.60,+0.21,+0.21
1014.60,1014.64,1014.60,24.2,23.9,23.9,0,0,0,1014.61,+0.23,+0.23
1014.62,1014.66,1014.58,24.1,24.1,24.0,0,0,0,1014.62,+0.22,+0.22
1014.47,1014.52,1014.55,24.1,24.0,23.9,0,0,0,1014.51,+0.20,+0.20
1014.64,1014.61,1014.57,23.9,24.1,24.1,0,0,0,1014.60,+0.23,+0.23
1014.68,1014.48,1014.59,24.0,24.0,23.5,0,0,0,1014.58,+0.24,+0.24
1014.67,1014.37,1014.38,23.8,23.9,23.7,0,0,0,1014.47,+0.27,+0.27
1014.54,1014.47,1014.46,24.0,24.0,23.8,0,0,0,1014.49,+0.26,+0.26
1014.56,1014.57,1014.43,24.0,24.0,24.0,0,0,0,1014.52,+0.33,+0.33
1014.54,1014.43,1014.29,23.8,23.9,23.8,0,0,0,1014.42,+0.28,+0.28
1014.32,1014.32,1014.29,24.1,23.5,24.1,0,0,0,1014.31,+0.22,+0.22
1014.29,1014.30,1014.43,23.8,23.7,24.1,0,0,0,1014.34,+0.25,+0.25
1014.29,1014.41,1014.25,24.0,24.0,23.9,0,0,0,1014.32,+0.21,+0.21
1014.32,1014.38,1014.44,24.1,23.6,23.9,0,0,0,1014.38,+0.21,+0.21
1014.18,1014.29,1014.45,23.6,24.0,23.7,0,0,0,1014.31,+0.20,+0.20
1014.28,1014.18,1014.51,23.6,23.7,23.9,0,0,0,1014.32,+0.16,+0.16
1014.18,1014.11,1014.33,23.8,23.8,23.7,0,0,0,1014.21,+0.16,+0.16
1014.15,1014.25,1014.29,23.6,23.7,23.6,0,0,0,1014.23,+0.14,+0.14
1014.19,1014.06,1014.26,23.8,23.9,24.2,0,0,0,1014.17,+0.14,+0.14
1014.26,1014.10,1014.13,23.7,23.7,23.7,0,0,0,1014.16,+0.18,+0.18
1014.26,1014.21,1014.19,23.8,23.5,23.7,0,0,0,1014.22,+0.20,+0.20
1014.36,1014.03,1014.19,23.7,23.8,23.8,0,0,0,1014.20,+0.25,+0.25
1014.08,1014.04,1014.33,23.5,23.4,23.8,0,0,0,1014.15,+0.24,+0.24
1014.32,1014.21,1014.13,23.6,23.6,23.4,0,0,0,1014.22,+0.29,+0.29
1014.04,1014.06,1014.12,23.4,23.5,23.4,0,0,0,1014.08,+0.25,+0.25
1014.15,1013.84,1014.17,23.7,23.6,23.6,0,0,0,1014.05,+0.21,+0.21
1014.13,1014.05,1013.99,23.4,23.6,23.7,0,0,0,1014.06,+0.19,+0.19
1013.85,1013.99,1014.02,23.6,23.4,23.4,0,0,0,1013.95,+0.14,+0.14
1014.02,1013.90,1014.06,23.6,23.4,23.5,0,0,0,1013.99,+0.09,+0.09
1014.01,1013.81,1013.94,23.1,23.4,23.3,0,0,0,1013.92,+0.15,+0.15
1013.91,1013.88,1013.86,23.3,23.4,23.1,0,0,0,1013.88,+0.16,+0.16
1013.86,1013.88,1013.96,23.3,23.1,23.3,0,0,0,1013.90,+0.19,+0.19
1013.89,1013.78,1013.89,23.3,23.2,23.2,0,0,0,1013.85,+0.15,+0.15
1014.01,1013.84,1013.90,23.4,23.2,23.2,0,0,0,1013.91,+0.17,+0.17
1013.94,1013.81,1013.81,23.0,23.4,23.2,0,0,0,1013.85,+0.18,+0.18
1013.74,1013.81,1013.94,23.2,23.0,23.5,0,0,0,1013.83,+0.13,+0.13
1013.82,1013.81,1013.70,23.0,23.5,23.1,0,0,0,1013.78,+0.17,+0.17
1013.90,1013.76,1013.76,23.2,23.3,22.8,0,0,0,1013.80,+0.12,+0.12
1013.79,1013.69,1013.92,23.4,23.0,22.6,0,0,0,1013.80,+0.11,+0.11
1013.81,1013.68,1013.62,23.1,22.9,23.0,0,0,0,1013.70,+0.12,+0.12
1013.85,1013.61,1013.70,22.8,22.6,23.0,0,0,0,1013.72,+0.13,+0.13
1013.78,1013.77,1013.97,23.0,22.9,22.9,0,0,0,1013.84,+0.14,+0.14
1013.75,1013.71,1013.68,22.8,22.5,22.6,0,0,0,1013.72,+0.15,+0.15
1013.76,1013.72,1013.82,22.9,22.6,22.3,0,0,0,1013.76,+0.17,+0.17
1013.75,1013.75,1013.71,22.8,22.5,22.7,0,0,0,1013.74,+0.17,+0.17
1013.79,1013.72,1013.76,22.9,22.6,22.7,0,0,0,1013.76,+0.20,+0.20
1013.72,1013.79,1013.79,22.4,22.5,22.7,0,0,0,1013.76,+0.16,+0.16
1013.80,1013.67,1013.80,22.5,22.7,22.8,0,0,0,1013.76,+0.13,+0.13
1013.79,1013.69,1013.80,22.6,22.7,22.7,0,0,0,1013.76,+0.13,+0.13
1013.89,1013.74,1013.73,22.3,22.4,22.6,0,0,0,1013.79,+0.10,+0.10
1013.65,1013.69,1013.68,22.3,22.5,22.2,0,0,0,1013.67,+0.07,+0.07
1013.78,1013.88,1013.76,22.4,22.3,22.4,0,0,0,1013.80,+0.09,+0.09
1013.76,1013.45,1013.64,22.5,22.0,22.1,0,0,0,1013.62,+0.01,+0.01
1013.69,1013.47,1013.75,22.2,22.1,22.4,0,0,0,1013.64,+0.01,+0.01
1013.65,1013.62,1013.72,22.3,22.1,22.0,0,0,0,1013.66,-0.03,-0.03
1013.64,1013.56,1013.45,22.1,21.9,22.1,0,0,0,1013.55,-0.03,-0.03
1013.69,1013.59,1013.56,22.1,22.3,22.1,0,0,0,1013.61,+0.02,+0.02
1013.48,1013.67,1013.62,21.9,22.2,21.7,0,0,0,1013.59,+0.04,+0.04
1013.81,1013.71,1013.68,22.1,21.9,21.9,0,0,0,1013.73,+0.03,+0.03
1013.74,1013.67,1013.56,22.1,21.9,22.0,0,0,0,1013.66,+0.02,+0.02
1013.69,1013.54,1013.72,22.1,21.7,22.1,0,0,0,1013.65,+0.07,+0.07
