A,284,03.51
A,283,03.58
A,283,03.34
A,283,03.43
A,282,03.56
A,282,03.64
A,282,03.42
A,283,03.47
A,282,03.70
A,281,03.69
A,281,03.40
A,282,03.42
A,282,03.36
A,281,03.67
A,281,03.48
A,281,03.38
A,282,03.57
A,282,03.55
A,282,03.57
A,281,03.57
A,282,03.39
A,282,03.72
A,281,03.56
A,282,03.40
A,281,03.54
A,282,03.58
A,282,03.41
A,280,03.63
A,280,03.50
A,281,03.61
A,281,03.79
A,281,03.58
A,281,03.44
A,281,03.75
A,281,03.71
A,281,03.50
A,280,03.51
A,280,03.60
A,280,03.46
A,280,03.69
A,280,03.49
A,281,03.46
A,281,03.47
A,279,03.73
A,281,03.66
A,280,03.67
A,280,03.50
A,280,03.72
A,280,03.80
A,280,03.85
A,280,03.60
A,280,03.55
A,280,03.56
A,279,03.81
A,279,03.78
A,280,03.80
A,280,03.87
A,280,03.73
A,280,03.50
A,280,03.83
A,279,03.57
A,280,03.63
A,279,03.51
A,280,03.74
A,279,03.57
A,279,03.53
A,279,03.61
A,279,03.67
A,279,03.82
A,279,03.76
A,278,03.56
A,278,03.79
A,279,03.66
A,279,03.75
A,278,03.67
A,279,03.61
A,278,03.68
A,279,03.77
A,279,03.59
A,278,03.82
A,277,03.71
A,278,03.65
A,278,03.73
A,277,03.90
A,277,03.76
A,278,03.81
A,279,03.94
A,277,03.96
A,277,03.63
A,279,03.97
A,278,03.86
A,278,03.80
A,277,03.65
A,277,03.97
A,278,03.98
A,278,03.69
A,278,03.76
A,278,03.87
A,277,03.79
A,277,03.81
A,277,03.88
A,276,03.89
A,278,03.83
A,278,04.02
A,278,03.79
A,276,03.78
A,277,04.01
A,277,03.78
A,277,03.92
A,277,04.03
A,277,04.10
A,277,03.99
A,277,04.08
A,277,03.80
A,276,03.93
A,276,03.86
A,276,03.96
A,276,03.94
A,276,04.10
A,276,04.12
A,277,04.02
A,276,03.97
A,277,04.11
A,277,03.97
A,277,04.06
A,276,03.99
A,276,03.83
A,275,04.17
A,276,04.10
A,276,03.89
A,276,04.00
A,276,04.04
A,275,03.99
A,276,04.01
A,276,04.09
A,277,04.11
A,275,03.90
A,276,03.98
A,276,04.13
A,277,04.22
A,276,04.11
A,275,04.02
A,277,04.17
A,276,04.13
A,277,04.02
A,275,04.22
A,276,04.18
A,276,04.21
A,276,04.13
A,276,04.09
A,275,04.07
A,275,04.02
A,276,04.13
A,275,04.00
A,275,04.28
A,275,04.26
A,276,04.31
A,275,04.10
A,276,04.02
A,275,04.03
A,276,04.28
A,276,04.05
A,275,04.15
A,276,04.08
A,275,04.11
A,276,04.18
A,275,04.13
A,276,04.19
A,276,04.16
A,276,04.41
A,275,04.13
A,275,04.24
A,276,04.36
A,276,04.09
A,275,04.29
A,276,04.26
A,274,04.39
A,276,04.17
A,276,04.16
A,276,04.12
A,275,04.44
A,275,04.25
A,275,04.08
A,274,04.28
A,275,04.48
A,275,04.10
A,276,04.42
A,275,04.41
A,274,04.21
A,276,04.38
A,274,04.39
A,275,04.11
A,274,04.22
A,276,04.34
A,275,04.33
A,274,04.24
A,275,04.15
A,275,04.45
A,275,04.18
A,276,04.38
A,274,04.35
A,274,04.20
A,275,04.40
A,274,04.32
A,275,04.19
A,276,04.19
A,275,04.37
A,276,04.39
A,275,04.36
A,275,04.57
A,275,04.18
A,276,04.32
A,275,04.44
A,276,04.48
A,275,04.21
A,275,04.52
A,274,04.51
A,275,04.48
A,275,04.53
A,274,04.52
A,275,04.33
A,274,04.29
A,274,04.59
A,275,04.61
A,275,04.32
A,276,04.30
A,275,04.54
A,276,04.36
A,274,04.38
A,276,04.53
A,276,04.39
A,276,04.44
A,275,04.61
A,275,04.56
A,276,04.28
A,275,04.58
A,275,04.38
A,274,04.52
A,275,04.49
A,275,04.53
A,275,04.27
A,276,04.40
A,276,04.37
A,276,04.64
A,275,04.52
A,275,04.59
A,276,04.65
A,275,04.51
A,276,04.29
A,275,04.59
A,275,04.43
A,276,04.52
A,276,04.66
A,275,04.59
A,276,04.49
A,275,04.54
A,275,04.33
A,276,04.48
A,275,04.51
A,275,04.39
A,276,04.69
A,275,04.66
A,276,04.34
A,276,04.47
A,277,04.47
A,275,04.57
A,277,04.42
A,276,04.32
A,276,04.65
A,277,04.58
A,277,04.55
A,277,04.50
A,275,04.38
A,275,04.61
A,275,04.52
A,276,04.62
A,276,04.54
A,275,04.42
A,277,04.59
A,276,04.61
A,277,04.33
A,277,04.56
A,276,04.57
A,276,04.65
A,277,04.56
A,276,04.69
A,276,04.66
A,276,04.35
A,276,04.36
A,276,04.58
A,276,04.67
A,277,04.64
A,276,04.55
A,277,04.35
A,276,04.51
A,277,04.36
A,278,04.36
A,277,04.58
A,277,04.63
A,277,04.62
A,276,04.31
A,277,04.52
A,277,04.60
A,277,04.54
A,277,04.54
A,277,04.67
A,277,04.61
A,278,04.40
A,277,04.31
A,277,04.47
A,277,04.52
A,277,04.57
A,278,04.62
A,279,04.33
A,277,04.50
A,277,04.46
A,277,04.37
A,277,04.38
A,278,04.51
A,277,04.61
A,277,04.39
A,278,04.39
A,279,04.46
A,278,04.46
A,278,04.26
A,279,04.46
A,279,04.34
A,278,04.27
A,278,04.60
A,279,04.43
A,278,04.58
A,278,04.59
A,279,04.54
A,278,04.40
A,279,04.31
A,279,04.26
A,279,04.53
A,278,04.62
A,279,04.27
A,280,04.38
A,279,04.35
A,280,04.52
A,278,04.41
A,279,04.23
A,278,04.34
A,279,04.39
A,279,04.41
A,279,04.44
A,279,04.59
A,280,04.31
A,279,04.52
A,280,04.47
A,279,04.51
A,279,04.45
A,281,04.41
A,280,04.46
A,280,04.18
A,280,04.55
A,280,04.47
A,280,04.45
A,280,04.22
A,280,04.40
A,281,04.21
A,281,04.16
A,281,04.18
A,279,04.26
A,280,04.41
A,280,04.44
A,281,04.47
A,281,04.15
A,280,04.20
A,280,04.38
A,281,04.23
A,280,04.47
A,281,04.24
A,281,04.38
A,281,04.37
A,281,04.17
A,281,04.31
A,281,04.47
A,281,04.19
A,281,04.35
A,281,04.21
A,282,04.38
A,281,04.11
A,282,04.21
A,283,04.38
A,283,04.37
A,281,04.16
A,282,04.18
A,282,04.14
A,282,04.11
A,282,04.40
A,282,04.07
A,282,04.25
A,282,04.28
A,282,04.26
A,281,04.17
A,283,04.04
A,283,03.99
A,283,04.36
A,282,04.36
A,283,04.17
A,282,04.36
A,282,04.23
A,284,04.00
A,283,04.17
A,283,04.33
A,284,04.02
A,284,04.02
A,284,04.34
A,283,04.13
A,284,04.32
A,284,04.28
A,282,04.15
A,283,04.31
A,283,04.31
A,284,04.10
A,285,04.24
A,284,03.97
A,283,03.96
A,284,03.99
A,283,04.18
A,285,04.10
A,285,03.94
A,285,04.23
A,285,04.07
A,283,04.12
A,284,03.91
A,284,03.95
A,284,03.94
A,285,04.22
A,284,04.12
A,284,04.09
A,285,03.85
A,284,03.94
A,285,04.01
A,286,04.09
A,285,03.85
A,286,03.92
A,285,03.88
A,284,03.85
A,286,04.02
A,285,04.00
A,285,03.99
A,286,03.85
A,285,04.06
A,286,03.79
A,286,04.03
A,285,03.97
A,285,03.96
A,286,03.97
A,285,03.86
A,286,03.77
A,285,03.96
A,285,03.92
A,287,03.89
A,286,03.89
A,285,03.89
A,287,03.99
A,286,04.02
A,287,03.92
A,286,03.82
A,286,04.08
A,288,03.70
A,288,03.68
A,287,03.97
A,287,04.05
A,287,03.82
A,288,03.80
A,288,04.01
A,287,03.91
A,288,03.85
A,288,03.77
A,287,03.84
A,287,03.91
A,287,03.62
A,287,03.73
A,288,03.83
A,288,03.93
A,287,03.74
A,287,03.97
A,288,03.63
A,289,03.75
A,289,03.93
A,287,03.66
A,287,03.58
A,288,03.85
A,287,03.86
A,288,03.65
A,288,03.90
A,288,03.75
A,288,03.87
A,289,03.67
A,289,03.81
A,288,03.65
A,288,03.79
A,288,03.64
A,288,03.90
A,290,03.88
A,289,03.68
A,289,03.90
A,290,03.77
A,290,03.63
A,289,03.56
A,289,03.79
A,289,03.83
A,289,03.77
A,290,03.85
A,290,03.86
A,290,03.53
A,289,03.55
A,290,03.83
A,290,03.50
A,290,03.53
A,289,03.72
A,290,03.80
A,289,03.75
A,291,03.67
A,290,03.79
A,290,03.82
A,289,03.81
A,291,03.48
A,291,03.62
A,290,03.66
A,290,03.79
A,291,03.73
A,290,03.63
A,290,03.51
A,291,03.61
A,290,03.80
A,291,03.74
A,292,03.55
A,291,03.62
A,290,03.45
A,291,03.76
A,291,03.55
A,290,03.52
A,291,03.71
A,291,03.64
A,292,03.48
A,292,03.76
A,292,03.57
A,291,03.69
A,291,03.65
A,291,03.73
A,292,03.62
A,291,03.37
A,292,03.73
A,292,03.66
A,292,03.69
A,291,03.63
A,291,03.55
A,292,03.59
A,292,03.59
A,292,03.54
A,291,03.56
A,291,03.55
A,292,03.73
A,291,03.66
A,293,03.65
A,293,03.37
A,292,03.39
A,292,03.54
A,293,03.43
A,292,03.47
A,292,03.55
A,294,03.41
A,293,03.66
A,293,03.66
A,293,03.35
A,292,03.54
A,292,03.32
A,292,03.51
A,293,03.63
A,293,03.65
A,292,03.52
A,292,03.39
A,294,03.66
A,293,03.33
A,292,03.68
A,294,03.53
A,292,03.68
A,293,03.69
A,293,03.60
A,294,03.46
A,292,03.37
A,293,03.64
A,293,03.66
A,293,03.60
A,293,03.70
A,294,03.50
A,294,03.32
A,293,03.64
A,293,03.61
A,295,03.46
A,294,03.31
A,293,03.70
A,294,03.44
A,295,03.47
A,294,03.56
A,293,03.55
A,294,03.59
A,293,03.36
A,294,03.56
A,294,03.43
A,293,03.30
A,294,03.45
A,294,03.36
A,293,03.48
A,294,03.47
A,293,03.45
A,293,03.55
A,294,03.46
A,294,03.46
A,293,03.67
A,295,03.70
A,294,03.38
A,294,03.37
A,294,03.51
A,293,03.49
A,294,03.51
A,294,03.42
A,294,03.57
A,295,03.40
A,294,03.44
A,295,03.46
A,295,03.65
A,294,03.46
A,295,03.67
A,296,03.38
A,294,03.71
A,294,03.46
A,296,03.72
A,294,03.61
A,295,03.57
A,294,03.49
A,295,03.50
A,294,03.57
A,295,03.56
A,295,03.57
A,296,03.54
A,295,03.53
A,294,03.63
A,295,03.68
A,295,03.56
A,295,03.46
A,295,03.65
A,295,03.40
A,296,03.56
A,295,03.57
A,296,03.65
A,295,03.69
A,295,03.74
A,295,03.64
A,294,03.69
A,295,03.53
A,295,03.41
A,296,03.67
A,295,03.70
A,296,03.57
A,294,03.51
A,295,03.61
A,295,03.64
A,295,03.57
A,296,03.65
A,295,03.56
A,294,03.46
A,295,03.81
A,294,03.81
A,294,03.56
A,295,03.52
A,295,03.63
A,295,03.72
A,295,03.57
A,296,03.50
A,296,03.71
A,295,03.52
A,296,03.56
A,294,03.53
A,295,03.85
A,294,03.63
A,294,03.73
A,295,03.49
A,295,03.56
A,295,03.64
A,295,03.57
A,295,03.82
A,294,03.54
A,296,03.58
A,295,03.69
A,294,03.86
A,295,03.77
A,295,03.76
A,295,03.66
A,296,03.77
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
A,285,03.00
