A,219,+007.95,N,0
A,313,+017.89,N,0
A,273,+014.04,N,0
A,253,+027.01,N,0
A,033,+032.77,N,0
A,286,+035.45,N,0
A,245,+045.66,N,0
A,089,+030.73,N,0
A,316,+028.85,N,0
A,000,+014.76,N,0
A,052,+033.94,N,0
A,273,+012.96,N,0
A,035,+012.24,N,0
A,199,+032.15,N,0
A,156,+002.19,N,0
A,280,+023.21,N,0
A,109,+032.10,N,0
A,263,+016.22,N,0
A,252,+000.89,N,0
A,092,+001.58,N,0
A,204,+011.09,N,0
A,074,+026.14,N,0
A,209,+042.04,N,0
A,228,+007.18,N,0
A,071,+036.88,N,0
A,039,+025.19,N,0
A,271,+000.77,N,0
A,321,+035.30,N,0
A,103,+009.48,N,0
A,325,+006.85,N,0
A,252,+005.55,N,0
A,046,+026.88,N,0
A,080,+024.10,N,0
A,263,+017.77,N,0
A,155,+011.63,N,0
A,323,+028.54,N,0
A,329,+011.53,N,0
A,046,+026.45,N,0
A,351,+032.40,N,0
A,312,+036.71,N,0
A,057,+005.13,N,0
A,224,+011.23,N,0
A,103,+009.96,N,0
A,167,+024.39,N,0
A,357,+037.91,N,0
A,260,+011.99,N,0
A,003,+040.79,N,0
A,129,+014.61,N,0
A,091,+029.46,N,0
A,224,+045.58,N,0
A,339,+032.21,N,0
A,116,+018.42,N,0
A,098,+031.69,N,0
A,091,+040.14,N,0
A,210,+007.38,N,0
A,142,+046.27,N,0
A,324,+030.49,N,0
A,066,+016.44,N,0
A,002,+000.11,N,0
A,340,+025.78,N,0
A,136,+037.75,N,0
A,104,+043.67,N,0
A,143,+031.36,N,0
A,091,+041.51,N,0
A,268,+015.97,N,0
A,193,+032.46,N,0
A,306,+041.94,N,0
A,251,+015.99,N,0
A,175,+029.50,N,0
A,043,+017.57,N,0
A,355,+017.82,N,0
A,008,+002.35,N,0
A,151,+031.12,N,0
A,225,+031.12,N,0
A,360,+017.15,N,0
A,082,+033.89,N,0
A,151,+013.78,N,0
A,343,+030.99,N,0
A,075,+041.31,N,0
A,006,+029.09,N,0
A,333,+013.12,N,0
A,234,+016.98,N,0
A,233,+022.54,N,0
A,143,+021.64,N,0
A,015,+014.57,N,0
A,095,+033.55,N,0
A,138,+008.16,N,0
A,327,+003.88,N,0
A,329,+009.12,N,0
A,042,+016.69,N,0
A,047,+009.34,N,0
A,106,+038.12,N,0
A,322,+026.77,N,0
A,330,+011.03,N,0
A,095,+044.49,N,0
A,007,+025.13,N,0
A,077,+015.22,N,0
A,353,+027.20,N,0
A,050,+021.92,N,0
A,003,+040.81,N,0
A,146,+035.45,N,0
A,158,+002.46,N,0
A,326,+005.28,N,0
A,051,+029.85,N,0
A,271,+024.33,N,0
A,056,+009.63,N,0
A,201,+047.48,N,0
A,317,+040.98,N,0
A,250,+007.08,N,0
A,090,+028.21,N,0
A,050,+006.24,N,0
A,116,+026.11,N,0
A,307,+014.46,N,0
A,120,+006.55,N,0
A,199,+021.81,N,0
A,103,+003.42,N,0
A,339,+043.69,N,0
A,263,+019.21,N,0
A,349,+004.02,N,0
A,349,+045.26,N,0
A,054,+044.29,N,0
A,250,+043.80,N,0
A,077,+011.43,N,0
A,117,+002.74,N,0
A,017,+020.50,N,0
A,091,+032.82,N,0
A,202,+001.42,N,0
A,212,+009.50,N,0
A,067,+011.94,N,0
A,197,+032.84,N,0
A,194,+038.51,N,0
A,289,+033.81,N,0
A,117,+018.03,N,0
A,198,+000.28,N,0
A,299,+016.26,N,0
A,074,+042.01,N,0
A,210,+042.04,N,0
A,117,+012.61,N,0
A,167,+022.60,N,0
A,249,+025.30,N,0
A,073,+026.56,N,0
A,078,+009.64,N,0
A,315,+018.51,N,0
A,326,+019.10,N,0
A,006,+021.32,N,0
A,098,+047.90,N,0
A,061,+038.73,N,0
A,102,+000.59,N,0
A,242,+006.17,N,0
A,345,+003.68,N,0
A,206,+007.24,N,0
A,019,+038.59,N,0
A,258,+001.90,N,0
A,130,+024.20,N,0
A,269,+002.07,N,0
A,099,+011.47,N,0
A,230,+022.20,N,0
A,351,+041.00,N,0
A,236,+003.21,N,0
A,084,+040.24,N,0
A,037,+011.99,N,0
A,074,+004.68,N,0
A,207,+018.06,N,0
A,220,+008.01,N,0
A,255,+041.43,N,0
A,060,+001.75,N,0
A,054,+006.72,N,0
A,085,+001.44,N,0
A,133,+038.76,N,0
A,319,+028.98,N,0
A,076,+046.70,N,0
A,183,+046.20,N,0
A,185,+031.00,N,0
A,040,+026.98,N,0
A,035,+039.88,N,0
A,226,+003.95,N,0
A,250,+024.71,N,0
A,078,+046.87,N,0
A,055,+028.97,N,0
A,282,+000.97,N,0
A,178,+014.65,N,0
A,319,+009.68,N,0
A,341,+003.60,N,0
A,084,+011.14,N,0
A,237,+030.46,N,0
A,005,+002.97,N,0
A,106,+028.84,N,0
A,333,+039.60,N,0
A,208,+019.94,N,0
A,016,+030.87,N,0
A,113,+013.53,N,0
A,217,+017.27,N,0
